,No.,Time,Source,Destination,Protocol,Length,Info
4426,4427,29.722604896,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2041002 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4427,4428,29.722643266,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2042142 Win=65535 Len=0
4428,4429,29.723246762,146.148.77.200,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
4429,4430,29.72334098,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2052362 Win=65535 Len=0
4430,4431,29.723611485,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2052362 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4431,4432,29.723640828,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2053502 Win=65535 Len=0
4432,4433,29.724534375,146.148.77.200,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
4433,4434,29.724621297,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2063722 Win=65535 Len=0
4434,4435,29.72486186,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2063722 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4435,4436,29.724953335,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2064862 Win=65535 Len=0
4436,4437,29.726292061,146.148.77.200,10.0.2.8,TLSv1.3,23414,Application Data [TCP segment of a reassembled PDU]
4437,4438,29.726576574,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2088222 Win=65535 Len=0
4438,4439,29.726809109,146.148.77.200,10.0.2.8,TCP,834,"443  >  37886 [PSH, ACK] Seq=2088222 Ack=11430 Win=32768 Len=780 [TCP segment of a reassembled PDU]"
4439,4440,29.72689774,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2089002 Win=65535 Len=0
4440,4441,29.727275671999998,80.58.61.250,10.0.2.8,DNS,181,Standard query response 0xb8ce A secure.livechatinc.com CNAME secure.livechatinc.com.edgekey.net CNAME e2201.ksd.akamaiedge.net A 23.223.109.74
4441,4442,29.727275724000002,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4442,4443,29.727410630999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2100682 Win=65535 Len=0
4443,4444,29.727715891,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2100682 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4444,4445,29.727809794000002,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2101782 Win=65535 Len=0
4445,4446,29.727907878000003,80.58.61.250,10.0.2.8,DNS,225,Standard query response 0x4a31 AAAA secure.livechatinc.com CNAME secure.livechatinc.com.edgekey.net CNAME e2201.ksd.akamaiedge.net SOA n0ksd.akamaiedge.net
4446,4447,29.728442147,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4447,4448,29.728491781,10.0.2.8,23.223.109.74,TCP,74,42054  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2422427487 TSecr=0 WS=128
4448,4449,29.728686061999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2113462 Win=65535 Len=0
4449,4450,29.729082023,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2113462 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4450,4451,29.729180219,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2114562 Win=65535 Len=0
4451,4452,29.729428278,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4452,4453,29.729489594,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2126242 Win=65535 Len=0
4453,4454,29.729764466,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2126242 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4454,4455,29.729804111999997,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2127342 Win=65535 Len=0
4455,4456,29.730421795,146.148.77.200,10.0.2.8,TCP,10274,443  >  37886 [ACK] Seq=2127342 Ack=11430 Win=32768 Len=10220 [TCP segment of a reassembled PDU]
4456,4457,29.730869039,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2137562 Win=65535 Len=0
4457,4458,29.731088946,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2137562 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4458,4459,29.731182504,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2138702 Win=65535 Len=0
4459,4460,29.731628426999997,146.148.77.200,10.0.2.8,TLSv1.3,13194,Application Data [TCP segment of a reassembled PDU]
4460,4461,29.731670495,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2151842 Win=65535 Len=0
4461,4462,29.731847436,146.148.77.200,10.0.2.8,TCP,1114,"443  >  37886 [PSH, ACK] Seq=2151842 Ack=11430 Win=32768 Len=1060 [TCP segment of a reassembled PDU]"
4462,4463,29.731888656,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2152902 Win=65535 Len=0
4463,4464,29.732519895,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4464,4465,29.732585174,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2164582 Win=65535 Len=0
4465,4466,29.73282226,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2164582 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4466,4467,29.732855825,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2165682 Win=65535 Len=0
4467,4468,29.733613253,146.148.77.200,10.0.2.8,TCP,8814,443  >  37886 [ACK] Seq=2165682 Ack=11430 Win=32768 Len=8760 [TCP segment of a reassembled PDU]
4468,4469,29.733698038000004,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2174442 Win=65535 Len=0
4469,4470,29.733876036999998,146.148.77.200,10.0.2.8,TLSv1.3,1234,Application Data [TCP segment of a reassembled PDU]
4470,4471,29.733957660999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2175622 Win=65535 Len=0
4471,4472,29.73508528,146.148.77.200,10.0.2.8,TCP,11734,443  >  37886 [ACK] Seq=2175622 Ack=11430 Win=32768 Len=11680 [TCP segment of a reassembled PDU]
4472,4473,29.735204164000002,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2187302 Win=65535 Len=0
4473,4474,29.735519882,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2187302 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4474,4475,29.735563679000002,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2188402 Win=65535 Len=0
4475,4476,29.736022643000002,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4476,4477,29.736087901999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2200082 Win=65535 Len=0
4477,4478,29.736276958,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2200082 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4478,4479,29.736315009000002,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2201182 Win=65535 Len=0
4479,4480,29.73688912,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4480,4481,29.737030846,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2212862 Win=65535 Len=0
4481,4482,29.737324981,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2212862 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4482,4483,29.737382748,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2213962 Win=65535 Len=0
4483,4484,29.737849541,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4484,4485,29.737919546999997,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2225642 Win=65535 Len=0
4485,4486,29.738143766999997,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2225642 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4486,4487,29.738185171999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2226742 Win=65535 Len=0
4487,4488,29.739446457,146.148.77.200,10.0.2.8,TCP,11734,443  >  37886 [ACK] Seq=2226742 Ack=11430 Win=32768 Len=11680 [TCP segment of a reassembled PDU]
4488,4489,29.739516878000003,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2238422 Win=65535 Len=0
4489,4490,29.739755096,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2238422 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4490,4491,29.739799031999997,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2239522 Win=65535 Len=0
4491,4492,29.740124671,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4492,4493,29.740183483000003,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2251202 Win=65535 Len=0
4493,4494,29.740378471,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2251202 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4494,4495,29.740425302,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2252302 Win=65535 Len=0
4495,4496,29.741593684,23.223.109.74,10.0.2.8,TCP,60,"443  >  42054 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
4496,4497,29.741593732,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4497,4498,29.741628115,10.0.2.8,23.223.109.74,TCP,54,42054  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
4498,4499,29.74180142,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2263982 Win=65535 Len=0
4499,4500,29.74206026,146.148.77.200,10.0.2.8,TCP,1154,"443  >  37886 [PSH, ACK] Seq=2263982 Ack=11430 Win=32768 Len=1100 [TCP segment of a reassembled PDU]"
4500,4501,29.742165303,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2265082 Win=65535 Len=0
4501,4502,29.74411223,146.148.77.200,10.0.2.8,TLSv1.3,24874,"Application Data, Application Data"
4502,4503,29.744485318000002,146.148.77.200,10.0.2.8,TCP,1514,"443  >  37886 [PSH, ACK] Seq=2289902 Ack=11430 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
4503,4504,29.744485386999997,146.148.77.200,10.0.2.8,TCP,11734,443  >  37886 [ACK] Seq=2291362 Ack=11430 Win=32768 Len=11680 [TCP segment of a reassembled PDU]
4504,4505,29.744615970999998,10.0.2.8,23.223.109.74,TLSv1.2,571,Client Hello
4505,4506,29.745046284,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2303042 Win=65535 Len=0
4506,4507,29.745316395,146.148.77.200,10.0.2.8,TCP,434,"443  >  37886 [PSH, ACK] Seq=2303042 Ack=11430 Win=32768 Len=380 [TCP segment of a reassembled PDU]"
4507,4508,29.745395228000003,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2303422 Win=65535 Len=0
4508,4509,29.745490093,146.148.77.200,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
4509,4510,29.745643081,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2313642 Win=65535 Len=0
4510,4511,29.745815443,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2313642 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4511,4512,29.745872404,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2314782 Win=65535 Len=0
4512,4513,29.746462581,146.148.77.200,10.0.2.8,TCP,7354,443  >  37886 [ACK] Seq=2314782 Ack=11430 Win=32768 Len=7300 [TCP segment of a reassembled PDU]
4513,4514,29.747223759,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2322082 Win=65535 Len=0
4514,4515,29.747448944000002,146.148.77.200,10.0.2.8,TLSv1.3,1274,Application Data [TCP segment of a reassembled PDU]
4515,4516,29.74753708,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2323302 Win=65535 Len=0
4516,4517,29.747641946999998,146.148.77.200,10.0.2.8,TLSv1.3,16114,Application Data [TCP segment of a reassembled PDU]
4517,4518,29.747838681999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2339362 Win=65535 Len=0
4518,4519,29.748011715,146.148.77.200,10.0.2.8,TCP,1034,"443  >  37886 [PSH, ACK] Seq=2339362 Ack=11430 Win=32768 Len=980 [TCP segment of a reassembled PDU]"
4519,4520,29.748090716,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2340342 Win=65535 Len=0
4520,4521,29.748701259,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4521,4522,29.750059771,146.148.77.200,10.0.2.8,TCP,1514,"443  >  37886 [PSH, ACK] Seq=2352022 Ack=11430 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
4522,4523,29.75005984,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4523,4524,29.750793066999996,146.148.77.200,10.0.2.8,TCP,1514,"443  >  37886 [PSH, ACK] Seq=2365162 Ack=11430 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
4524,4525,29.75079312,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4525,4526,29.751878259,146.148.77.200,10.0.2.8,TCP,1514,"443  >  37886 [PSH, ACK] Seq=2378302 Ack=11430 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
4526,4527,29.751878307,146.148.77.200,10.0.2.8,TCP,7354,"443  >  37886 [PSH, ACK] Seq=2379762 Ack=11430 Win=32768 Len=7300 [TCP segment of a reassembled PDU]"
4527,4528,29.752414686999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2387062 Win=65535 Len=0
4528,4529,29.752736843,146.148.77.200,10.0.2.8,TLSv1.3,4434,Application Data [TCP segment of a reassembled PDU]
4529,4530,29.752837364,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2391442 Win=65535 Len=0
4530,4531,29.753141315,146.148.77.200,10.0.2.8,TCP,74,"443  >  37886 [PSH, ACK] Seq=2391442 Ack=11430 Win=32768 Len=20 [TCP segment of a reassembled PDU]"
4531,4532,29.753263068000003,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2391462 Win=65535 Len=0
4532,4533,29.75408088,146.148.77.200,10.0.2.8,TLSv1.3,24874,Application Data [TCP segment of a reassembled PDU]
4533,4534,29.754172100999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2416282 Win=65535 Len=0
4534,4535,29.754502961,146.148.77.200,10.0.2.8,TCP,794,"443  >  37886 [PSH, ACK] Seq=2416282 Ack=11430 Win=32768 Len=740 [TCP segment of a reassembled PDU]"
4535,4536,29.754648285,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2417022 Win=65535 Len=0
4536,4537,29.754926524000002,146.148.77.200,10.0.2.8,TCP,1514,443  >  37886 [ACK] Seq=2417022 Ack=11430 Win=32768 Len=1460 [TCP segment of a reassembled PDU]
4537,4538,29.760155459,23.223.109.74,10.0.2.8,TLSv1.2,1514,Server Hello
4538,4539,29.760178986,10.0.2.8,23.223.109.74,TCP,54,42054  >  443 [ACK] Seq=518 Ack=1461 Win=62780 Len=0
4539,4540,29.760542809,23.223.109.74,10.0.2.8,TLSv1.2,1386,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
4540,4541,29.760549616,10.0.2.8,23.223.109.74,TCP,54,42054  >  443 [ACK] Seq=518 Ack=2793 Win=62780 Len=0
4541,4542,29.764966733,10.0.2.8,23.223.109.74,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
4542,4543,29.768709534,23.223.109.74,10.0.2.8,TLSv1.2,328,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
4543,4544,29.76872801,10.0.2.8,23.223.109.74,TCP,54,42054  >  443 [ACK] Seq=644 Ack=3067 Win=62780 Len=0
4544,4545,29.769219933000002,10.0.2.8,23.223.109.74,TLSv1.2,513,Application Data
4545,4546,29.798489023000002,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2418482 Win=65535 Len=0
4546,4547,29.798754347,146.148.77.200,10.0.2.8,TCP,1434,"443  >  37886 [PSH, ACK] Seq=2418482 Ack=11430 Win=32768 Len=1380 [TCP segment of a reassembled PDU]"
4547,4548,29.798834207,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2419862 Win=65535 Len=0
4548,4549,29.852287922,146.148.77.200,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
4549,4550,29.852385343,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2430082 Win=65535 Len=0
4550,4551,29.852813256999998,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2430082 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4551,4552,29.852877970999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2431222 Win=65535 Len=0
4552,4553,29.853458745,146.148.77.200,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
4553,4554,29.853586633000003,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2441442 Win=65535 Len=0
4554,4555,29.8538591,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2441442 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4555,4556,29.855031349,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2442582 Win=65535 Len=0
4556,4557,29.856173411999997,146.148.77.200,10.0.2.8,TCP,10274,443  >  37886 [ACK] Seq=2442582 Ack=11430 Win=32768 Len=10220 [TCP segment of a reassembled PDU]
4557,4558,29.856206875,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2452802 Win=65535 Len=0
4558,4559,29.856438619000002,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2452802 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4559,4560,29.856485859,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2453942 Win=65535 Len=0
4560,4561,29.856773334,146.148.77.200,10.0.2.8,TLSv1.3,20494,"Application Data, Application Data"
4561,4562,29.856821079,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2474382 Win=65535 Len=0
4562,4563,29.857877787,146.148.77.200,10.0.2.8,TCP,914,"443  >  37886 [PSH, ACK] Seq=2474382 Ack=11430 Win=32768 Len=860 [TCP segment of a reassembled PDU]"
4563,4564,29.858620425999998,146.148.77.200,10.0.2.8,TCP,10274,443  >  37886 [ACK] Seq=2475242 Ack=11430 Win=32768 Len=10220 [TCP segment of a reassembled PDU]
4564,4565,29.858638750999997,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2485462 Win=65535 Len=0
4565,4566,29.858849987,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2485462 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4566,4567,29.859634763000003,146.148.77.200,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
4567,4568,29.859651266,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2496822 Win=65535 Len=0
4568,4569,29.859916768,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2496822 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4569,4570,29.861554631,146.148.77.200,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
4570,4571,29.861682376999998,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2508182 Win=65535 Len=0
4571,4572,29.868131986999998,146.148.77.200,10.0.2.8,TCP,1194,"443  >  37886 [PSH, ACK] Seq=2508182 Ack=11430 Win=32768 Len=1140 [TCP segment of a reassembled PDU]"
4572,4573,29.868132025,146.148.77.200,10.0.2.8,TLSv1.3,26334,Application Data [TCP segment of a reassembled PDU]
4573,4574,29.868643924,146.148.77.200,10.0.2.8,TCP,1514,"443  >  37886 [PSH, ACK] Seq=2535602 Ack=11430 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
4574,4575,29.86864397,146.148.77.200,10.0.2.8,TLSv1.3,17894,"Application Data, Application Data"
4575,4576,29.868688548,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2554902 Win=65535 Len=0
4576,4577,29.869569828000003,146.148.77.200,10.0.2.8,TLSv1.3,19034,Application Data [TCP segment of a reassembled PDU]
4577,4578,29.869569879,146.148.77.200,10.0.2.8,TLSv1.3,27794,Application Data [TCP segment of a reassembled PDU]
4578,4579,29.869660931,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2601622 Win=65535 Len=0
4579,4580,29.871611929,146.148.77.200,10.0.2.8,TLSv1.3,16114,Application Data [TCP segment of a reassembled PDU]
4580,4581,29.871661297,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2617682 Win=65535 Len=0
4581,4582,29.872013167,146.148.77.200,10.0.2.8,TCP,1034,"443  >  37886 [PSH, ACK] Seq=2617682 Ack=11430 Win=32768 Len=980 [TCP segment of a reassembled PDU]"
4582,4583,29.872013217,146.148.77.200,10.0.2.8,TLSv1.3,10274,Application Data [TCP segment of a reassembled PDU]
4583,4584,29.872083288000002,146.148.77.200,10.0.2.8,TLSv1.3,11734,Application Data [TCP segment of a reassembled PDU]
4584,4585,29.872587351999996,146.148.77.200,10.0.2.8,TCP,1514,"443  >  37886 [PSH, ACK] Seq=2640562 Ack=11430 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
4585,4586,29.8725874,146.148.77.200,10.0.2.8,TCP,10274,443  >  37886 [ACK] Seq=2642022 Ack=11430 Win=32768 Len=10220 [TCP segment of a reassembled PDU]
4586,4587,29.873367209,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2652242 Win=65535 Len=0
4587,4588,29.876416779,146.148.77.200,10.0.2.8,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU]
4588,4589,29.876416881,146.148.77.200,10.0.2.8,TCP,10274,443  >  37886 [ACK] Seq=2653702 Ack=11430 Win=32768 Len=10220 [TCP segment of a reassembled PDU]
4589,4590,29.876436109,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2663922 Win=65535 Len=0
4590,4591,29.877500929,146.148.77.200,10.0.2.8,TCP,234,"443  >  37886 [PSH, ACK] Seq=2663922 Ack=11430 Win=32768 Len=180 [TCP segment of a reassembled PDU]"
4591,4592,29.87783238,146.148.77.200,10.0.2.8,TLSv1.3,38014,"Application Data, Application Data, Application Data"
4592,4593,29.877927201,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2702062 Win=65535 Len=0
4593,4594,29.878059116,146.148.77.200,10.0.2.8,TCP,1514,"443  >  37886 [PSH, ACK] Seq=2702062 Ack=11430 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
4594,4595,29.878059199000003,146.148.77.200,10.0.2.8,TCP,7174,"443  >  37886 [PSH, ACK] Seq=2703522 Ack=11430 Win=32768 Len=7120 [TCP segment of a reassembled PDU]"
4595,4596,29.878070264,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2710642 Win=65535 Len=0
4596,4597,29.878187131999997,146.148.77.200,10.0.2.8,TCP,7354,443  >  37886 [ACK] Seq=2710642 Ack=11430 Win=32768 Len=7300 [TCP segment of a reassembled PDU]
4597,4598,29.878340007,10.0.2.8,146.148.77.200,TCP,54,37886  >  443 [ACK] Seq=11430 Ack=2717942 Win=65535 Len=0
4598,4599,29.878616346999998,146.148.77.200,10.0.2.8,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU]
