;Plugin ID;CVE;CVSS;Risk;Host;Protocol;Port;Name;Synopsis;Description;Solution;See Also;Plugin Output;STIG Severity;CVSS v3.0 Base Score;CVSS Temporal Score;CVSS v3.0 Temporal Score;Risk Factor;BID;XREF;MSKB;Plugin Publication Date;Plugin Modification Date;Metasploit;Core Impact;CANVAS
1425;that uses key lengths at least 64 bits and less than 112 bits; or ;;;;;;;;;;;;;;;;;;;;;;;;
1426;else that uses the 3DES encryption suite.;;;;;;;;;;;;;;;;;;;;;;;;;
1427;;;;;;;;;;;;;;;;;;;;;;;;;;
1428;Note that it is considerably easier to circumvent medium strength;;;;;;;;;;;;;;;;;;;;;;;;;
1429;"encryption if the attacker is on the same physical network.""";Reconfigure the affected application if possible to avoid use of;;;;;;;;;;;;;;;;;;;;;;;;
1430;"medium strength ciphers.""";https://www.openssl.org/blog/blog/2016/08/24/sweet32/;;;;;;;;;;;;;;;;;;;;;;;;
1431;"https://sweet32.info""";;;;;;;;;;;;;;;;;;;;;;;;;
1432;  Medium Strength Ciphers (> 64-bit and < 112-bit key; or 3DES);;;;;;;;;;;;;;;;;;;;;;;;
1433;;;;;;;;;;;;;;;;;;;;;;;;;;
1434;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1435;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1436;    DES-CBC3-SHA                  0x00; 0x0A       RSA           RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1437;;;;;;;;;;;;;;;;;;;;;;;;;;
1438;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
1439;;;;;;;;;;;;;;;;;;;;;;;;;;
1440;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
1441;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
1442;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
1443;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
1444;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
1445;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
1446;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
1447;;,7.5;;;Medium;;;;23/11/2009;28/02/2019;;;;;;;;;;;;;;;;
1448;42981;;;None;10.0.2.5;tcp;3389;SSL Certificate Expiry - Future Expiry;The SSL certificate associated with the remote service will expire;;;;;;;;;;;;;;;;;
1449;"soon.""";The SSL certificate associated with the remote service will expire;;;;;;;;;;;;;;;;;;;;;;;;
1450;"soon.""";Purchase or generate a new SSL certificate in the near future to;;;;;;;;;;;;;;;;;;;;;;;;
1451;"replace the existing one.""";;;;;;;;;;;;;;;;;;;;;;;;;
1452;The SSL certificate will expire within 60 days; at;;;;;;;;;;;;;;;;;;;;;;;;
1453;Aug  7 11:56:36 2020 GMT :;;;;;;;;;;;;;;;;;;;;;;;;;
1454;;;;;;;;;;;;;;;;;;;;;;;;;;
1455;  Subject          : CN=HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1456;  Issuer           : CN=HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1457;  Not valid before : 5e3bfef4;;;;;;;;;;;;;;;;;;;;;;;;;
1458;  Not valid after  : Aug  7 11:56:36 2020 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
1459;;,;,;"None""";;;;02/12/2009;02/04/2012;;;;;;;;;;;;;;;;;
1460;45410;;;None;10.0.2.5;tcp;3389;SSL Certificate 'commonName' Mismatch;The 'commonName' (CN) attribute in the SSL certificate does not match;;;;;;;;;;;;;;;;;
1461;"the hostname.""";The service running on the remote host presents an SSL certificate for;;;;;;;;;;;;;;;;;;;;;;;;
1462;which the 'commonName' (CN) attribute does not match the hostname on;;;;;;;;;;;;;;;;;;;;;;;;;
1463;"which the service listens.""";If the machine has several names, make sure that users connect to the;;;;;;;;;;;;;;;;;;;;;;;;
1464;service through the DNS hostname that matches the common name in the;;;;;;;;;;;;;;;;;;;;;;;;;
1465;"certificate.""";;;;;;;;;;;;;;;;;;;;;;;;;
1466;The host name known by Nessus is :;;;;;;;;;;;;;;;;;;;;;;;;;
1467;;;;;;;;;;;;;;;;;;;;;;;;;;
1468;  heteam;;;;;;;;;;;;;;;;;;;;;;;;;
1469;;;;;;;;;;;;;;;;;;;;;;;;;;
1470;The Common Name in the certificate is :;;;;;;;;;;;;;;;;;;;;;;;;;
1471;;;;;;;;;;;;;;;;;;;;;;;;;;
1472;  heteam.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1473;;,;,;"None""";;;;03/04/2010;25/06/2019;;;;;;;;;;;;;;;;;
1474;45411;;5.0;Medium;10.0.2.5;tcp;3389;SSL Certificate with Wrong Hostname;The SSL certificate for this service is for a different host.;The 'commonName' (CN) attribute of the SSL certificate presented for;;;;;;;;;;;;;;;;
1475;"this service is for a different machine.""";Purchase or generate a proper SSL certificate for this service.;;;;;;;;;;;;;;;;;;;;;;;;
1476;The identities known by Nessus are :;;;;;;;;;;;;;;;;;;;;;;;;;
1477;;;;;;;;;;;;;;;;;;;;;;;;;;
1478;  10.0.2.5;;;;;;;;;;;;;;;;;;;;;;;;;
1479;  10.0.2.5;;;;;;;;;;;;;;;;;;;;;;;;;
1480;;;;;;;;;;;;;;;;;;;;;;;;;;
1481;The Common Name in the certificate is :;;;;;;;;;;;;;;;;;;;;;;;;;
1482;;;;;;;;;;;;;;;;;;;;;;;;;;
1483;  HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1484;;,5.3;;;Medium;;;;03/04/2010;27/04/2020;;;;;;;;;;;;;;;;
1485;45590;;;None;10.0.2.5;tcp;0;Common Platform Enumeration (CPE);It was possible to enumerate CPE names that matched on the remote;;;;;;;;;;;;;;;;;
1486;"system.""";By using information obtained from a Nessus scan, this plugin reports;;;;;;;;;;;;;;;;;;;;;;;;
1487;CPE (Common Platform Enumeration) matches for various hardware and;;;;;;;;;;;;;;;;;;;;;;;;;
1488;software products found on a host. ;;;;;;;;;;;;;;;;;;;;;;;;;
1489;;;;;;;;;;;;;;;;;;;;;;;;;;
1490;Note that if an official CPE is not available for the product; this;;;;;;;;;;;;;;;;;;;;;;;;
1491;plugin computes the best possible CPE based on the information;;;;;;;;;;;;;;;;;;;;;;;;;
1492;"available from the scan.""";;http://cpe.mitre.org/;;;;;;;;;;;;;;;;;;;;;;;
1493;"https://nvd.nist.gov/products/cpe""";;;;;;;;;;;;;;;;;;;;;;;;;
1494;The remote operating system matched the following CPE : ;;;;;;;;;;;;;;;;;;;;;;;;;
1495;;;;;;;;;;;;;;;;;;;;;;;;;;
1496;  cpe:/o:microsoft:windows_7:::professional;;;;;;;;;;;;;;;;;;;;;;;;;
1497;;,;,;"None""";;;;21/04/2010;12/06/2020;;;;;;;;;;;;;;;;;
1498;51192;;6.4;Medium;10.0.2.5;tcp;3389;SSL Certificate Cannot Be Trusted;The SSL certificate for this service cannot be trusted.;The server's X.509 certificate cannot be trusted. This situation can;;;;;;;;;;;;;;;;
1499;occur in three different ways; in which the chain of trust can be;;;;;;;;;;;;;;;;;;;;;;;;
1500;broken; as stated below :;;;;;;;;;;;;;;;;;;;;;;;;
1501;;;;;;;;;;;;;;;;;;;;;;;;;;
1502;  - First; the top of the certificate chain sent by the;;;;;;;;;;;;;;;;;;;;;;;;
1503;    server might not be descended from a known public;;;;;;;;;;;;;;;;;;;;;;;;;
1504;    certificate authority. This can occur either when the;;;;;;;;;;;;;;;;;;;;;;;;;
1505;    top of the chain is an unrecognized; self-signed;;;;;;;;;;;;;;;;;;;;;;;;
1506;    certificate; or when intermediate certificates are;;;;;;;;;;;;;;;;;;;;;;;;
1507;    missing that would connect the top of the certificate;;;;;;;;;;;;;;;;;;;;;;;;;
1508;    chain to a known public certificate authority.;;;;;;;;;;;;;;;;;;;;;;;;;
1509;;;;;;;;;;;;;;;;;;;;;;;;;;
1510;  - Second; the certificate chain may contain a certificate;;;;;;;;;;;;;;;;;;;;;;;;
1511;    that is not valid at the time of the scan. This can;;;;;;;;;;;;;;;;;;;;;;;;;
1512;    occur either when the scan occurs before one of the;;;;;;;;;;;;;;;;;;;;;;;;;
1513;    certificate's 'notBefore' dates; or after one of the;;;;;;;;;;;;;;;;;;;;;;;;
1514;    certificate's 'notAfter' dates.;;;;;;;;;;;;;;;;;;;;;;;;;
1515;;;;;;;;;;;;;;;;;;;;;;;;;;
1516;  - Third; the certificate chain may contain a signature;;;;;;;;;;;;;;;;;;;;;;;;
1517;    that either didn't match the certificate's information;;;;;;;;;;;;;;;;;;;;;;;;;
1518;    or could not be verified. Bad signatures can be fixed by;;;;;;;;;;;;;;;;;;;;;;;;;
1519;    getting the certificate with the bad signature to be;;;;;;;;;;;;;;;;;;;;;;;;;
1520;    re-signed by its issuer. Signatures that could not be;;;;;;;;;;;;;;;;;;;;;;;;;
1521;    verified are the result of the certificate's issuer;;;;;;;;;;;;;;;;;;;;;;;;;
1522;    using a signing algorithm that Nessus either does not;;;;;;;;;;;;;;;;;;;;;;;;;
1523;    support or does not recognize.;;;;;;;;;;;;;;;;;;;;;;;;;
1524;;;;;;;;;;;;;;;;;;;;;;;;;;
1525;If the remote host is a public host in production; any break in the;;;;;;;;;;;;;;;;;;;;;;;;
1526;chain makes it more difficult for users to verify the authenticity and ;;;;;;;;;;;;;;;;;;;;;;;;;
1527;identity of the web server. This could make it easier to carry out ;;;;;;;;;;;;;;;;;;;;;;;;;
1528;"man-in-the-middle attacks against the remote host.""";Purchase or generate a proper SSL certificate for this service.;https://www.itu.int/rec/T-REC-X.509/en;;;;;;;;;;;;;;;;;;;;;;;
1529;"https://en.wikipedia.org/wiki/X.509""";;;;;;;;;;;;;;;;;;;;;;;;;
1530;The following certificate was at the top of the certificate;;;;;;;;;;;;;;;;;;;;;;;;;
1531;chain sent by the remote host; but it is signed by an unknown;;;;;;;;;;;;;;;;;;;;;;;;
1532;certificate authority :;;;;;;;;;;;;;;;;;;;;;;;;;
1533;;;;;;;;;;;;;;;;;;;;;;;;;;
1534;|-Subject : CN=HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1535;|-Issuer  : CN=HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1536;;,6.5;;;Medium;;;;15/12/2010;27/04/2020;;;;;;;;;;;;;;;;
1537;51891;;;None;10.0.2.5;tcp;3389;SSL Session Resume Supported;The remote host allows resuming SSL sessions.;This script detects whether a host allows resuming SSL sessions by;;;;;;;;;;;;;;;;
1538;performing a full SSL handshake to receive a session ID; and then;;;;;;;;;;;;;;;;;;;;;;;;
1539;reconnecting with the previously used session ID.  If the server;;;;;;;;;;;;;;;;;;;;;;;;;
1540;accepts the session ID in the second connection; the server maintains;;;;;;;;;;;;;;;;;;;;;;;;
1541;"a cache of sessions that can be resumed.""";;;;;;;;;;;;;;;;;;;;;;;;;
1542;This port supports resuming TLSv1 sessions.;;;;;;;;;;;;;;;;;;;;;;;;;
1543;;,;,;"None""";;;;07/02/2011;12/06/2020;;;;;;;;;;;;;;;;;
1544;53513;;;None;10.0.2.5;udp;5355;Link-Local Multicast Name Resolution (LLMNR) Detection;The remote device supports LLMNR.;The remote device answered to a Link-local Multicast Name Resolution;;;;;;;;;;;;;;;;
1545;(LLMNR) request.  This protocol provides a name lookup service similar;;;;;;;;;;;;;;;;;;;;;;;;;
1546;to NetBIOS or DNS.  It is enabled by default on modern Windows;;;;;;;;;;;;;;;;;;;;;;;;;
1547;"versions.""";Make sure that use of this software conforms to your organization's;;;;;;;;;;;;;;;;;;;;;;;;
1548;"acceptable use and security policies.""";http://www.nessus.org/u?51eae65d;;;;;;;;;;;;;;;;;;;;;;;;
1549;"http://technet.microsoft.com/en-us/library/bb878128.aspx""";;;;;;;;;;;;;;;;;;;;;;;;;
1550;According to LLMNR; the name of the remote host is 'HETEAM'.;;;;;;;;;;;;;;;;;;;;;;;;
1551;;,;,;"None""";;;;21/04/2011;06/03/2019;;;;;;;;;;;;;;;;;
1552;53514;CVE-2011-0657;10.0;Critical;10.0.2.5;udp;5355;MS11-030: Vulnerability in DNS Resolution Could Allow Remote Code Execution (2509553) (remote check);Arbitrary code can be executed on the remote host through the;;;;;;;;;;;;;;;;;
1553;"installed Windows DNS client.""";A flaw in the way the installed Windows DNS client processes Link-;;;;;;;;;;;;;;;;;;;;;;;;
1554;local Multicast Name Resolution (LLMNR) queries can be exploited to;;;;;;;;;;;;;;;;;;;;;;;;;
1555;execute arbitrary code in the context of the NetworkService account.;;;;;;;;;;;;;;;;;;;;;;;;;
1556;;;;;;;;;;;;;;;;;;;;;;;;;;
1557;Note that Windows XP and 2003 do not support LLMNR and successful;;;;;;;;;;;;;;;;;;;;;;;;;
1558;exploitation on those platforms requires local access and the ability;;;;;;;;;;;;;;;;;;;;;;;;;
1559;to run a special application. On Windows Vista;2008;7; and 2008 R2;;;;;;;;;;;;;;;;;;;;;;
1560;however;" the issue can be exploited remotely.""";Microsoft has released a set of patches for Windows XP, 2003, Vista,;;;;;;;;;;;;;;;;;;;;;;;
1561;2008;7;" and 2008 R2.""";https://docs.microsoft.com/en-us/security-updates/SecurityBulletins/2011/ms11-030;;I;;8.3;;Critical;47242;IAVA:2011-A-0039;;;;;;;;;;;;;;
1562;54615;;;None;10.0.2.5;tcp;0;Device Type;It is possible to guess the remote device type.;Based on the remote operating system, it is possible to determine;;;;;;;;;;;;;;;;
1563;what the remote system type is (eg: a printer; router; general-purpose;;;;;;;;;;;;;;;;;;;;;;;
1564;computer;" etc).""";;;Remote device type : general-purpose;;;;;;;;;;;;;;;;;;;;;
1565;Confidence level : 99;;;;;;;;;;;;;;;;;;;;;;;;;
1566;;,;,;"None""";;;;23/05/2011;23/05/2011;;;;;;;;;;;;;;;;;
1567;56984;;;None;10.0.2.5;tcp;3389;SSL / TLS Versions Supported;The remote service encrypts communications.;This plugin detects which SSL and TLS versions are supported by the;;;;;;;;;;;;;;;;
1568;"remote service for encrypting communications.""";;;;;;;;;;;;;;;;;;;;;;;;;
1569;This port supports TLSv1.0.;;;;;;;;;;;;;;;;;;;;;;;;;
1570;;,;,;"None""";;;;01/12/2011;12/06/2020;;;;;;;;;;;;;;;;;
1571;57041;;;None;10.0.2.5;tcp;3389;SSL Perfect Forward Secrecy Cipher Suites Supported;The remote service supports the use of SSL Perfect Forward Secrecy;;;;;;;;;;;;;;;;;
1572;ciphers;" which maintain confidentiality even if the key is stolen.""";The remote host supports the use of SSL ciphers that offer Perfect;;;;;;;;;;;;;;;;;;;;;;;
1573;Forward Secrecy (PFS) encryption.  These cipher suites ensure that;;;;;;;;;;;;;;;;;;;;;;;;;
1574;recorded SSL traffic cannot be broken at a future date if the server's;;;;;;;;;;;;;;;;;;;;;;;;;
1575;"private key is compromised.""";;https://www.openssl.org/docs/manmaster/man1/ciphers.html;;;;;;;;;;;;;;;;;;;;;;;
1576;https://en.wikipedia.org/wiki/Diffie-Hellman_key_exchange;;;;;;;;;;;;;;;;;;;;;;;;;
1577;"https://en.wikipedia.org/wiki/Perfect_forward_secrecy""";;;;;;;;;;;;;;;;;;;;;;;;;
1578;Here is the list of SSL PFS ciphers supported by the remote server :;;;;;;;;;;;;;;;;;;;;;;;;;
1579;;;;;;;;;;;;;;;;;;;;;;;;;;
1580;  High Strength Ciphers (>= 112-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1581;;;;;;;;;;;;;;;;;;;;;;;;;;
1582;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1583;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1584;    ECDHE-RSA-AES128-SHA          0xC0; 0x13       ECDH          RSA      AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1585;    ECDHE-RSA-AES256-SHA          0xC0; 0x14       ECDH          RSA      AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1586;;;;;;;;;;;;;;;;;;;;;;;;;;
1587;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
1588;;;;;;;;;;;;;;;;;;;;;;;;;;
1589;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
1590;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
1591;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
1592;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
1593;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
1594;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
1595;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
1596;;,;,;"None""";;;;07/12/2011;15/11/2018;;;;;;;;;;;;;;;;;
1597;57582;;6.4;Medium;10.0.2.5;tcp;3389;SSL Self-Signed Certificate;The SSL certificate chain for this service ends in an unrecognized;;;;;;;;;;;;;;;;;
1598;"self-signed certificate.""";The X.509 certificate chain for this service is not signed by a;;;;;;;;;;;;;;;;;;;;;;;;
1599;recognized certificate authority.  If the remote host is a public host;;;;;;;;;;;;;;;;;;;;;;;;;
1600;in production; this nullifies the use of SSL as anyone could establish;;;;;;;;;;;;;;;;;;;;;;;;
1601;a man-in-the-middle attack against the remote host. ;;;;;;;;;;;;;;;;;;;;;;;;;
1602;;;;;;;;;;;;;;;;;;;;;;;;;;
1603;Note that this plugin does not check for certificate chains that end;;;;;;;;;;;;;;;;;;;;;;;;;
1604;in a certificate that is not self-signed; but is signed by an;;;;;;;;;;;;;;;;;;;;;;;;
1605;"unrecognized certificate authority.""";Purchase or generate a proper SSL certificate for this service.;;;;;;;;;;;;;;;;;;;;;;;;
1606;The following certificate was found at the top of the certificate;;;;;;;;;;;;;;;;;;;;;;;;;
1607;chain sent by the remote host; but is self-signed and was not;;;;;;;;;;;;;;;;;;;;;;;;
1608;found in the list of known certificate authorities :;;;;;;;;;;;;;;;;;;;;;;;;;
1609;;;;;;;;;;;;;;;;;;;;;;;;;;
1610;|-Subject : CN=HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1611;;,;,;"Medium""";;;;17/01/2012;27/04/2020;;;;;;;;;;;;;;;;;
1612;57608;;5.0;Medium;10.0.2.5;tcp;445;SMB Signing not required;Signing is not required on the remote SMB server.;Signing is not required on the remote SMB server. An unauthenticated,;;;;;;;;;;;;;;;;
1613;remote attacker can exploit this to conduct man-in-the-middle attacks;;;;;;;;;;;;;;;;;;;;;;;;;
1614;"against the SMB server.""";Enforce message signing in the host's configuration. On Windows, this;;;;;;;;;;;;;;;;;;;;;;;;
1615;is found in the policy setting 'Microsoft network server: Digitally;;;;;;;;;;;;;;;;;;;;;;;;;
1616;sign communications (always)'. On Samba; the setting is called 'server;;;;;;;;;;;;;;;;;;;;;;;;
1617;"signing'. See the 'see also' links for further details.""";https://support.microsoft.com/en-us/help/887429/overview-of-server-message-block-signing;;;;;;;;;;;;;;;;;;;;;;;;
1618;http://technet.microsoft.com/en-us/library/cc731957.aspx;;;;;;;;;;;;;;;;;;;;;;;;;
1619;http://www.nessus.org/u?74b80723;;;;;;;;;;;;;;;;;;;;;;;;;
1620;https://www.samba.org/samba/docs/current/man-html/smb.conf.5.html;;;;;;;;;;;;;;;;;;;;;;;;;
1621;"http://www.nessus.org/u?a3cac4ea""";;;5.3;3.7;4.6;Medium;;;;19/01/2012;15/11/2018;;;;;;;;;;;;;;
1622;57690;;4.3;Medium;10.0.2.5;tcp;3389;Terminal Services Encryption Level is Medium or Low;The remote host is using weak cryptography.;The remote Terminal Services service is not configured to use strong;;;;;;;;;;;;;;;;
1623;cryptography. ;;;;;;;;;;;;;;;;;;;;;;;;;
1624;;;;;;;;;;;;;;;;;;;;;;;;;;
1625;Using weak cryptography with this service may allow an attacker to;;;;;;;;;;;;;;;;;;;;;;;;;
1626;eavesdrop on the communications more easily and obtain screenshots;;;;;;;;;;;;;;;;;;;;;;;;;
1627;"and/or keystrokes.""";Change RDP encryption level to one of :;;;;;;;;;;;;;;;;;;;;;;;;
1628;;;;;;;;;;;;;;;;;;;;;;;;;;
1629; 3. High;;;;;;;;;;;;;;;;;;;;;;;;;
1630;;;;;;;;;;;;;;;;;;;;;;;;;;
1631;" 4. FIPS Compliant""";;;;;;;;;;;;;;;;;;;;;;;;;
1632;The terminal services encryption level is set to :;;;;;;;;;;;;;;;;;;;;;;;;;
1633;;;;;;;;;;;;;;;;;;;;;;;;;;
1634;"2. Medium""";;;;;Medium;;;;25/01/2012;12/06/2020;;;;;;;;;;;;;;;
1635;58435;CVE-2012-0002;9.3;High;10.0.2.5;tcp;3389;MS12-020: Vulnerabilities in Remote Desktop Could Allow Remote Code Execution (2671387) (uncredentialed check);The remote Windows host could allow arbitrary code execution.;An arbitrary remote code vulnerability exists in the implementation of;;;;;;;;;;;;;;;;
1636;the Remote Desktop Protocol (RDP) on the remote Windows host.  The;;;;;;;;;;;;;;;;;;;;;;;;;
1637;vulnerability is due to the way that RDP accesses an object in memory;;;;;;;;;;;;;;;;;;;;;;;;;
1638;that has been improperly initialized or has been deleted. ;;;;;;;;;;;;;;;;;;;;;;;;;
1639;;;;;;;;;;;;;;;;;;;;;;;;;;
1640;If RDP has been enabled on the affected system; an unauthenticated;;;;;;;;;;;;;;;;;;;;;;;;
1641;remote attacker could leverage this vulnerability to cause the system to;;;;;;;;;;;;;;;;;;;;;;;;;
1642;execute arbitrary code by sending a sequence of specially crafted RDP;;;;;;;;;;;;;;;;;;;;;;;;;
1643;packets to it. ;;;;;;;;;;;;;;;;;;;;;;;;;
1644;;;;;;;;;;;;;;;;;;;;;;;;;;
1645;This plugin also checks for a denial of service vulnerability in;;;;;;;;;;;;;;;;;;;;;;;;;
1646;Microsoft Terminal Server. ;;;;;;;;;;;;;;;;;;;;;;;;;
1647;;;;;;;;;;;;;;;;;;;;;;;;;;
1648;Note that this script does not detect the vulnerability if the 'Allow;;;;;;;;;;;;;;;;;;;;;;;;;
1649;connections only from computers running Remote Desktop with Network;;;;;;;;;;;;;;;;;;;;;;;;;
1650;Level Authentication' setting is enabled or the security layer is set to;;;;;;;;;;;;;;;;;;;;;;;;;
1651;"'SSL (TLS 1.0)' on the remote host.""";Microsoft has released a set of patches for Windows XP, 2003, Vista,;;;;;;;;;;;;;;;;;;;;;;;;
1652;2008;7; and 2008 R2.;;;;;;;;;;;;;;;;;;;;;;;
1653;;;;;;;;;;;;;;;;;;;;;;;;;;
1654;Note that an extended support contract with Microsoft is required to;;;;;;;;;;;;;;;;;;;;;;;;;
1655;"obtain the patch for this vulnerability for Windows 2000.""";https://docs.microsoft.com/en-us/security-updates/SecurityBulletins/2012/ms12-020;;I;;7.3;;High;52353;;;;;;;;;;;;;;;;;
1656;58435;CVE-2012-0152;9.3;High;10.0.2.5;tcp;3389;MS12-020: Vulnerabilities in Remote Desktop Could Allow Remote Code Execution (2671387) (uncredentialed check);The remote Windows host could allow arbitrary code execution.;An arbitrary remote code vulnerability exists in the implementation of;;;;;;;;;;;;;;;;
1657;the Remote Desktop Protocol (RDP) on the remote Windows host.  The;;;;;;;;;;;;;;;;;;;;;;;;;
1658;vulnerability is due to the way that RDP accesses an object in memory;;;;;;;;;;;;;;;;;;;;;;;;;
1659;that has been improperly initialized or has been deleted. ;;;;;;;;;;;;;;;;;;;;;;;;;
1660;;;;;;;;;;;;;;;;;;;;;;;;;;
1661;If RDP has been enabled on the affected system; an unauthenticated;;;;;;;;;;;;;;;;;;;;;;;;
1662;remote attacker could leverage this vulnerability to cause the system to;;;;;;;;;;;;;;;;;;;;;;;;;
1663;execute arbitrary code by sending a sequence of specially crafted RDP;;;;;;;;;;;;;;;;;;;;;;;;;
1664;packets to it. ;;;;;;;;;;;;;;;;;;;;;;;;;
1665;;;;;;;;;;;;;;;;;;;;;;;;;;
1666;This plugin also checks for a denial of service vulnerability in;;;;;;;;;;;;;;;;;;;;;;;;;
1667;Microsoft Terminal Server. ;;;;;;;;;;;;;;;;;;;;;;;;;
1668;;;;;;;;;;;;;;;;;;;;;;;;;;
1669;Note that this script does not detect the vulnerability if the 'Allow;;;;;;;;;;;;;;;;;;;;;;;;;
1670;connections only from computers running Remote Desktop with Network;;;;;;;;;;;;;;;;;;;;;;;;;
1671;Level Authentication' setting is enabled or the security layer is set to;;;;;;;;;;;;;;;;;;;;;;;;;
1672;"'SSL (TLS 1.0)' on the remote host.""";Microsoft has released a set of patches for Windows XP, 2003, Vista,;;;;;;;;;;;;;;;;;;;;;;;;
1673;2008;7; and 2008 R2.;;;;;;;;;;;;;;;;;;;;;;;
1674;;;;;;;;;;;;;;;;;;;;;;;;;;
1675;Note that an extended support contract with Microsoft is required to;;;;;;;;;;;;;;;;;;;;;;;;;
1676;"obtain the patch for this vulnerability for Windows 2000.""";https://docs.microsoft.com/en-us/security-updates/SecurityBulletins/2012/ms12-020;;I;;7.3;;High;52353;;;;;;;;;;;;;;;;;
1677;58453;;4.3;Medium;10.0.2.5;tcp;3389;Terminal Services Doesn't Use Network Level Authentication (NLA) Only;The remote Terminal Services doesn't use Network Level Authentication only.;The remote Terminal Services is not configured to use Network Level;;;;;;;;;;;;;;;;
1678;Authentication (NLA) only. NLA uses the Credential Security Support;;;;;;;;;;;;;;;;;;;;;;;;;
1679;Provider (CredSSP) protocol to perform strong server authentication;;;;;;;;;;;;;;;;;;;;;;;;;
1680;either through TLS/SSL or Kerberos mechanisms; which protect against;;;;;;;;;;;;;;;;;;;;;;;;
1681;man-in-the-middle attacks. In addition to improving authentication; ;;;;;;;;;;;;;;;;;;;;;;;;
1682;NLA also helps protect the remote computer from malicious users and ;;;;;;;;;;;;;;;;;;;;;;;;;
1683;software by completing user authentication before a full RDP ;;;;;;;;;;;;;;;;;;;;;;;;;
1684;"connection is established.""";Enable Network Level Authentication (NLA) on the remote RDP server. This is;;;;;;;;;;;;;;;;;;;;;;;;
1685;"generally done on the 'Remote' tab of the 'System' settings on Windows.""";https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/cc732713(v=ws.11);;;;;;;;;;;;;;;;;;;;;;;;
1686;"http://www.nessus.org/u?e2628096""";Nessus was able to negotiate non-NLA (Network Level Authentication) security.;;4.0;;;Medium;;;;23/03/2012;12/06/2020;;;;;;;;;;;;;;
1687;64814;;;None;10.0.2.5;tcp;3389;Terminal Services Use SSL/TLS;The remote Terminal Services use SSL/TLS.;The remote Terminal Services is configured to use SSL/TLS.;;;Subject Name: ;;;;;;;;;;;;;
1688;;;;;;;;;;;;;;;;;;;;;;;;;;
1689;Common Name: HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1690;;;;;;;;;;;;;;;;;;;;;;;;;;
1691;Issuer Name: ;;;;;;;;;;;;;;;;;;;;;;;;;
1692;;;;;;;;;;;;;;;;;;;;;;;;;;
1693;Common Name: HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1694;;;;;;;;;;;;;;;;;;;;;;;;;;
1695;Serial Number: 79 42 02 D6 0B 6E 88 BA 41 C3 53 D2 46 53 8A C8 ;;;;;;;;;;;;;;;;;;;;;;;;;
1696;;;;;;;;;;;;;;;;;;;;;;;;;;
1697;Version: 3;;;;;;;;;;;;;;;;;;;;;;;;;
1698;;;;;;;;;;;;;;;;;;;;;;;;;;
1699;Signature Algorithm: SHA-1 With RSA Encryption;;;;;;;;;;;;;;;;;;;;;;;;;
1700;;;;;;;;;;;;;;;;;;;;;;;;;;
1701;Not Valid Before: Feb 06 11:56:36 2020 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
