;Plugin ID;CVE;CVSS;Risk;Host;Protocol;Port;Name;Synopsis;Description;Solution;See Also;Plugin Output;STIG Severity;CVSS v3.0 Base Score;CVSS Temporal Score;CVSS v3.0 Temporal Score;Risk Factor;BID;XREF;MSKB;Plugin Publication Date;Plugin Modification Date;Metasploit;Core Impact;CANVAS
1031;  Subject          : C=XX; ST=There is no such thing outside US; L=Everywhere; O=OCOSA; OU=Office for Complication of Otherwise Simple Affairs; CN=ubuntu804-base.localdomain; emailAddress=root@ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;
1032;  Issuer           : C=XX; ST=There is no such thing outside US; L=Everywhere; O=OCOSA; OU=Office for Complication of Otherwise Simple Affairs; CN=ubuntu804-base.localdomain; emailAddress=root@ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;
1033;  Not valid before : Mar 17 14:07:45 2010 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
1034;  Not valid after  : Apr 16 14:07:45 2010 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
1035;;,5.3;;;Medium;;;;03/12/2004;12/06/2020;;;;;;;;;;;;;;;;
1036;15901;;5.0;Medium;10.0.2.6;tcp;5432;SSL Certificate Expiry;The remote server's SSL certificate has already expired.;This plugin checks expiry dates of certificates associated with SSL-;;;;;;;;;;;;;;;;
1037;enabled services on the target and reports whether any have already;;;;;;;;;;;;;;;;;;;;;;;;;
1038;"expired.""";Purchase or generate a new SSL certificate to replace the existing;;;;;;;;;;;;;;;;;;;;;;;;
1039;"one.""";;;;;;;;;;;;;;;;;;;;;;;;;
1040;The SSL certificate has already expired :;;;;;;;;;;;;;;;;;;;;;;;;;
1041;;;;;;;;;;;;;;;;;;;;;;;;;;
1042;  Subject          : C=XX; ST=There is no such thing outside US; L=Everywhere; O=OCOSA; OU=Office for Complication of Otherwise Simple Affairs; CN=ubuntu804-base.localdomain; emailAddress=root@ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;
1043;  Issuer           : C=XX; ST=There is no such thing outside US; L=Everywhere; O=OCOSA; OU=Office for Complication of Otherwise Simple Affairs; CN=ubuntu804-base.localdomain; emailAddress=root@ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;
1044;  Not valid before : Mar 17 14:07:45 2010 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
1045;  Not valid after  : Apr 16 14:07:45 2010 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
1046;;,5.3;;;Medium;;;;03/12/2004;12/06/2020;;;;;;;;;;;;;;;;
1047;17975;;;None;10.0.2.6;tcp;6667;Service Detection (GET request);The remote service could be identified.;It was possible to identify the remote service by its banner or by;;;;;;;;;;;;;;;;
1048;looking at the error message it sends when it receives an HTTP;;;;;;;;;;;;;;;;;;;;;;;;;
1049;"request.""";;;An IRC daemon is listening on this port.;;;;;None;;;;06/04/2005;12/06/2020;;;;;;;;;;;;
1050;18261;;;None;10.0.2.6;tcp;0;Apache Banner Linux Distribution Disclosure;The name of the Linux distribution running on the remote host was;;;;;;;;;;;;;;;;;
1051;"found in the banner of the web server.""";Nessus was able to extract the banner of the Apache web server and;;;;;;;;;;;;;;;;;;;;;;;;
1052;"determine which Linux distribution the remote host is running.""";If you do not wish to display this information, edit 'httpd.conf' and;;;;;;;;;;;;;;;;;;;;;;;;
1053;set the directive 'ServerTokens Prod' and restart Apache.;;;;;;;;;;;;;;;;;;;;;;;;;
1054;"n/a""";;;;;;;;;;;;;;;;;;;;;;;;;
1055;The Linux distribution detected was : ;;;;;;;;;;;;;;;;;;;;;;;;;
1056; - Ubuntu 8.04 (gutsy);;;;;;;;;;;;;;;;;;;;;;;;;
1057;;,;,;"None""";;;;15/05/2005;01/10/2019;;;;;;;;;;;;;;;;;
1058;19288;;;None;10.0.2.6;tcp;5900;VNC Server Security Type Detection;A VNC server is running on the remote host.;This script checks the remote VNC server protocol version and the;;;;;;;;;;;;;;;;
1059;"available 'security types'.""";;;;;;;;;;;;;;;;;;;;;;;;;
1060;"The remote VNC server chose security type #2 (VNC authentication)""";;;;;None;;;;22/07/2005;12/03/2014;;;;;;;;;;;;;;;
1061;19506;;;None;10.0.2.6;tcp;0;Nessus Scan Information;This plugin displays information about the Nessus scan.;This plugin displays, for each tested host, information about the;;;;;;;;;;;;;;;;
1062;scan itself :;;;;;;;;;;;;;;;;;;;;;;;;;
1063;;;;;;;;;;;;;;;;;;;;;;;;;;
1064;  - The version of the plugin set.;;;;;;;;;;;;;;;;;;;;;;;;;
1065;  - The type of scanner (Nessus or Nessus Home).;;;;;;;;;;;;;;;;;;;;;;;;;
1066;  - The version of the Nessus Engine.;;;;;;;;;;;;;;;;;;;;;;;;;
1067;  - The port scanner(s) used.;;;;;;;;;;;;;;;;;;;;;;;;;
1068;  - The port range scanned.;;;;;;;;;;;;;;;;;;;;;;;;;
1069;  - Whether credentialed or third-party patch management;;;;;;;;;;;;;;;;;;;;;;;;;
1070;    checks are possible.;;;;;;;;;;;;;;;;;;;;;;;;;
1071;  - The date of the scan.;;;;;;;;;;;;;;;;;;;;;;;;;
1072;  - The duration of the scan.;;;;;;;;;;;;;;;;;;;;;;;;;
1073;  - The number of hosts scanned in parallel.;;;;;;;;;;;;;;;;;;;;;;;;;
1074;"  - The number of checks done in parallel.""";;;Information about this scan : ;;;;;;;;;;;;;;;;;;;;;;
1075;;;;;;;;;;;;;;;;;;;;;;;;;;
1076;Nessus version : 8.10.1;;;;;;;;;;;;;;;;;;;;;;;;;
1077;Plugin feed version : 202006262314;;;;;;;;;;;;;;;;;;;;;;;;;
1078;Scanner edition used : Nessus Home;;;;;;;;;;;;;;;;;;;;;;;;;
1079;Scan type : Normal;;;;;;;;;;;;;;;;;;;;;;;;;
1080;Scan policy used : Basic Network Scan;;;;;;;;;;;;;;;;;;;;;;;;;
1081;Scanner IP : 10.0.2.4;;;;;;;;;;;;;;;;;;;;;;;;;
1082;Port scanner(s) : nessus_syn_scanner ;;;;;;;;;;;;;;;;;;;;;;;;;
1083;Port range : default;;;;;;;;;;;;;;;;;;;;;;;;;
1084;Thorough tests : no;;;;;;;;;;;;;;;;;;;;;;;;;
1085;Experimental tests : no;;;;;;;;;;;;;;;;;;;;;;;;;
1086;Paranoia level : 1;;;;;;;;;;;;;;;;;;;;;;;;;
1087;Report verbosity : 1;;;;;;;;;;;;;;;;;;;;;;;;;
1088;Safe checks : yes;;;;;;;;;;;;;;;;;;;;;;;;;
1089;Optimize the test : yes;;;;;;;;;;;;;;;;;;;;;;;;;
1090;Credentialed checks : no;;;;;;;;;;;;;;;;;;;;;;;;;
1091;Patch management checks : None;;;;;;;;;;;;;;;;;;;;;;;;;
1092;CGI scanning : disabled;;;;;;;;;;;;;;;;;;;;;;;;;
1093;Web application tests : disabled;;;;;;;;;;;;;;;;;;;;;;;;;
1094;Max hosts : 30;;;;;;;;;;;;;;;;;;;;;;;;;
1095;Max checks : 4;;;;;;;;;;;;;;;;;;;;;;;;;
1096;Recv timeout : 5;;;;;;;;;;;;;;;;;;;;;;;;;
1097;Backports : Detected;;;;;;;;;;;;;;;;;;;;;;;;;
1098;Allow post-scan editing: Yes;;;;;;;;;;;;;;;;;;;;;;;;;
1099;Scan Start Date : 2020/6/28 11:12 CEST;;;;;;;;;;;;;;;;;;;;;;;;;
1100;Scan duration : 482 sec;;;;;;;;;;;;;;;;;;;;;;;;;
1101;;,;,;"None""";;;;26/08/2005;12/06/2020;;;;;;;;;;;;;;;;;
1102;20007;;7.1;High;10.0.2.6;tcp;25;SSL Version 2 and 3 Protocol Detection;The remote service encrypts traffic using a protocol with known;;;;;;;;;;;;;;;;;
1103;"weaknesses.""";The remote service accepts connections encrypted using SSL 2.0 and/or;;;;;;;;;;;;;;;;;;;;;;;;
1104;SSL 3.0. These versions of SSL are affected by several cryptographic;;;;;;;;;;;;;;;;;;;;;;;;;
1105;flaws; including:;;;;;;;;;;;;;;;;;;;;;;;;
1106;;;;;;;;;;;;;;;;;;;;;;;;;;
1107;  - An insecure padding scheme with CBC ciphers.;;;;;;;;;;;;;;;;;;;;;;;;;
1108;;;;;;;;;;;;;;;;;;;;;;;;;;
1109;  - Insecure session renegotiation and resumption schemes.;;;;;;;;;;;;;;;;;;;;;;;;;
1110;;;;;;;;;;;;;;;;;;;;;;;;;;
1111;An attacker can exploit these flaws to conduct man-in-the-middle;;;;;;;;;;;;;;;;;;;;;;;;;
1112;attacks or to decrypt communications between the affected service and;;;;;;;;;;;;;;;;;;;;;;;;;
1113;clients.;;;;;;;;;;;;;;;;;;;;;;;;;
1114;;;;;;;;;;;;;;;;;;;;;;;;;;
1115;Although SSL/TLS has a secure means for choosing the highest supported;;;;;;;;;;;;;;;;;;;;;;;;;
1116;version of the protocol (so that these versions will be used only if;;;;;;;;;;;;;;;;;;;;;;;;;
1117;the client or server support nothing better); many web browsers;;;;;;;;;;;;;;;;;;;;;;;;
1118;implement this in an unsafe way that allows an attacker to downgrade;;;;;;;;;;;;;;;;;;;;;;;;;
1119;a connection (such as in POODLE). Therefore; it is recommended that;;;;;;;;;;;;;;;;;;;;;;;;
1120;these protocols be disabled entirely.;;;;;;;;;;;;;;;;;;;;;;;;;
1121;;;;;;;;;;;;;;;;;;;;;;;;;;
1122;NIST has determined that SSL 3.0 is no longer acceptable for secure;;;;;;;;;;;;;;;;;;;;;;;;;
1123;communications. As of the date of enforcement found in PCI DSS v3.1;;;;;;;;;;;;;;;;;;;;;;;;;
1124;any version of SSL will not meet the PCI SSC's definition of 'strong;;;;;;;;;;;;;;;;;;;;;;;;;
1125;"cryptography'.""";Consult the application's documentation to disable SSL 2.0 and 3.0.;;;;;;;;;;;;;;;;;;;;;;;;
1126;"Use TLS 1.2 (with approved cipher suites) or higher instead.""";https://www.schneier.com/academic/paperfiles/paper-ssl.pdf;;;;;;;;;;;;;;;;;;;;;;;;
1127;http://www.nessus.org/u?b06c7e95;;;;;;;;;;;;;;;;;;;;;;;;;
1128;http://www.nessus.org/u?247c4540;;;;;;;;;;;;;;;;;;;;;;;;;
1129;https://www.openssl.org/~bodo/ssl-poodle.pdf;;;;;;;;;;;;;;;;;;;;;;;;;
1130;http://www.nessus.org/u?5d15ba70;;;;;;;;;;;;;;;;;;;;;;;;;
1131;https://www.imperialviolet.org/2014/10/14/poodle.html;;;;;;;;;;;;;;;;;;;;;;;;;
1132;https://tools.ietf.org/html/rfc7507;;;;;;;;;;;;;;;;;;;;;;;;;
1133;"https://tools.ietf.org/html/rfc7568""";;;;;;;;;;;;;;;;;;;;;;;;;
1134;#¿NOMBRE?;;;;;;;;;;;;;;;;;;;;;;;;;
1135;;;;;;;;;;;;;;;;;;;;;;;;;;
1136;  Low Strength Ciphers (<= 64-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1137;;;;;;;;;;;;;;;;;;;;;;;;;;
1138;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1139;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1140;    DES-CBC-MD5                                    RSA           RSA      DES-CBC(56)            MD5;;;;;;;;;;;;;;;;;;;;;;;;;
1141;    EXP-RC2-CBC-MD5                                RSA(512)      RSA      RC2-CBC(40)            MD5       export;;;;;;;;;;;;;;;;;;;;;;;;;
1142;    EXP-RC4-MD5                                    RSA(512)      RSA      RC4(40)                MD5       export;;;;;;;;;;;;;;;;;;;;;;;;;
1143;;;;;;;;;;;;;;;;;;;;;;;;;;
1144;  Medium Strength Ciphers (> 64-bit and < 112-bit key; or 3DES);;;;;;;;;;;;;;;;;;;;;;;;
1145;;;;;;;;;;;;;;;;;;;;;;;;;;
1146;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1147;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1148;    DES-CBC3-MD5                                   RSA           RSA      3DES-CBC(168)          MD5;;;;;;;;;;;;;;;;;;;;;;;;;
1149;;;;;;;;;;;;;;;;;;;;;;;;;;
1150;  High Strength Ciphers (>= 112-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1151;;;;;;;;;;;;;;;;;;;;;;;;;;
1152;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1153;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1154;    RC2-CBC-MD5                                    RSA           RSA      RC2-CBC(128)           MD5;;;;;;;;;;;;;;;;;;;;;;;;;
1155;    RC4-MD5                                        RSA           RSA      RC4(128)               MD5;;;;;;;;;;;;;;;;;;;;;;;;;
1156;;;;;;;;;;;;;;;;;;;;;;;;;;
1157;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
1158;;;;;;;;;;;;;;;;;;;;;;;;;;
1159;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
1160;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
1161;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
1162;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
1163;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
1164;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
1165;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
1166;;;;;;;;;;;;;;;;;;;;;;;;;;
1167;#¿NOMBRE?;;;;;;;;;;;;;;;;;;;;;;;;;
1168;	Explanation: TLS 1.0 and SSL 3.0 cipher suites may be used with SSLv3;;;;;;;;;;;;;;;;;;;;;;;;;
1169;;;;;;;;;;;;;;;;;;;;;;;;;;
1170;;;;;;;;;;;;;;;;;;;;;;;;;;
1171;  Low Strength Ciphers (<= 64-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1172;;;;;;;;;;;;;;;;;;;;;;;;;;
1173;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1174;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1175;    EXP-EDH-RSA-DES-CBC-SHA                        DH(512)       RSA      DES-CBC(40)            SHA1      export;;;;;;;;;;;;;;;;;;;;;;;;;
1176;    EDH-RSA-DES-CBC-SHA                            DH            RSA      DES-CBC(56)            SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1177;    EXP-ADH-DES-CBC-SHA                            DH(512)       None     DES-CBC(40)            SHA1      export;;;;;;;;;;;;;;;;;;;;;;;;;
1178;    EXP-ADH-RC4-MD5                                DH(512)       None     RC4(40)                MD5       export;;;;;;;;;;;;;;;;;;;;;;;;;
1179;    ADH-DES-CBC-SHA                                DH            None     DES-CBC(56)            SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1180;    EXP-DES-CBC-SHA                                RSA(512)      RSA      DES-CBC(40)            SHA1      export;;;;;;;;;;;;;;;;;;;;;;;;;
1181;    EXP-RC2-CBC-MD5                                RSA(512)      RSA      RC2-CBC(40)            MD5       export;;;;;;;;;;;;;;;;;;;;;;;;;
1182;    EXP-RC4-MD5                                    RSA(512)      RSA      RC4(40)                MD5       export;;;;;;;;;;;;;;;;;;;;;;;;;
1183;    DES-CBC-SHA                                    RSA           RSA      DES-CBC(56)            SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1184;;;;;;;;;;;;;;;;;;;;;;;;;;
1185;  Medium Strength Ciphers (> 64-bit and < 112-bit key; or 3DES);;;;;;;;;;;;;;;;;;;;;;;;
1186;;;;;;;;;;;;;;;;;;;;;;;;;;
1187;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1188;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1189;    EDH-RSA-DES-CBC3-SHA                           DH            RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1190;    ADH-DES-CBC3-SHA                               DH            None     3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1191;    DES-CBC3-SHA                                   RSA           RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1192;;;;;;;;;;;;;;;;;;;;;;;;;;
1193;  High Strength Ciphers (>= 112-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1194;;;;;;;;;;;;;;;;;;;;;;;;;;
1195;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1196;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1197;    DHE-RSA-AES128-SHA                             DH            RSA      AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1198;    DHE-RSA-AES256-SHA                             DH            RSA      AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1199;    ADH-AES128-SHA                                 DH            None     AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1200;    ADH-AES256-SHA                                 DH            None     AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1201;    ADH-RC4-MD5                                    DH            None     RC4(128)               MD5;;;;;;;;;;;;;;;;;;;;;;;;;
1202;    AES128-SHA                                     RSA           RSA      AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1203;    AES256-SHA                                     RSA           RSA      AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1204;    RC4-MD5                                        RSA           RSA      RC4(128)               MD5;;;;;;;;;;;;;;;;;;;;;;;;;
1205;    RC4-SHA                                        RSA           RSA      RC4(128)               SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1206;;;;;;;;;;;;;;;;;;;;;;;;;;
1207;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
1208;;;;;;;;;;;;;;;;;;;;;;;;;;
1209;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
1210;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
1211;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
1212;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
1213;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
1214;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
1215;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
1216;;,7.5;;;High;;;;12/10/2005;06/05/2020;;;;;;;;;;;;;;;;
1217;20007;;7.1;High;10.0.2.6;tcp;5432;SSL Version 2 and 3 Protocol Detection;The remote service encrypts traffic using a protocol with known;;;;;;;;;;;;;;;;;
1218;"weaknesses.""";The remote service accepts connections encrypted using SSL 2.0 and/or;;;;;;;;;;;;;;;;;;;;;;;;
1219;SSL 3.0. These versions of SSL are affected by several cryptographic;;;;;;;;;;;;;;;;;;;;;;;;;
1220;flaws; including:;;;;;;;;;;;;;;;;;;;;;;;;
1221;;;;;;;;;;;;;;;;;;;;;;;;;;
1222;  - An insecure padding scheme with CBC ciphers.;;;;;;;;;;;;;;;;;;;;;;;;;
1223;;;;;;;;;;;;;;;;;;;;;;;;;;
1224;  - Insecure session renegotiation and resumption schemes.;;;;;;;;;;;;;;;;;;;;;;;;;
1225;;;;;;;;;;;;;;;;;;;;;;;;;;
1226;An attacker can exploit these flaws to conduct man-in-the-middle;;;;;;;;;;;;;;;;;;;;;;;;;
1227;attacks or to decrypt communications between the affected service and;;;;;;;;;;;;;;;;;;;;;;;;;
1228;clients.;;;;;;;;;;;;;;;;;;;;;;;;;
1229;;;;;;;;;;;;;;;;;;;;;;;;;;
1230;Although SSL/TLS has a secure means for choosing the highest supported;;;;;;;;;;;;;;;;;;;;;;;;;
1231;version of the protocol (so that these versions will be used only if;;;;;;;;;;;;;;;;;;;;;;;;;
1232;the client or server support nothing better); many web browsers;;;;;;;;;;;;;;;;;;;;;;;;
1233;implement this in an unsafe way that allows an attacker to downgrade;;;;;;;;;;;;;;;;;;;;;;;;;
1234;a connection (such as in POODLE). Therefore; it is recommended that;;;;;;;;;;;;;;;;;;;;;;;;
1235;these protocols be disabled entirely.;;;;;;;;;;;;;;;;;;;;;;;;;
1236;;;;;;;;;;;;;;;;;;;;;;;;;;
1237;NIST has determined that SSL 3.0 is no longer acceptable for secure;;;;;;;;;;;;;;;;;;;;;;;;;
1238;communications. As of the date of enforcement found in PCI DSS v3.1;;;;;;;;;;;;;;;;;;;;;;;;;
1239;any version of SSL will not meet the PCI SSC's definition of 'strong;;;;;;;;;;;;;;;;;;;;;;;;;
1240;"cryptography'.""";Consult the application's documentation to disable SSL 2.0 and 3.0.;;;;;;;;;;;;;;;;;;;;;;;;
1241;"Use TLS 1.2 (with approved cipher suites) or higher instead.""";https://www.schneier.com/academic/paperfiles/paper-ssl.pdf;;;;;;;;;;;;;;;;;;;;;;;;
1242;http://www.nessus.org/u?b06c7e95;;;;;;;;;;;;;;;;;;;;;;;;;
1243;http://www.nessus.org/u?247c4540;;;;;;;;;;;;;;;;;;;;;;;;;
1244;https://www.openssl.org/~bodo/ssl-poodle.pdf;;;;;;;;;;;;;;;;;;;;;;;;;
1245;http://www.nessus.org/u?5d15ba70;;;;;;;;;;;;;;;;;;;;;;;;;
1246;https://www.imperialviolet.org/2014/10/14/poodle.html;;;;;;;;;;;;;;;;;;;;;;;;;
1247;https://tools.ietf.org/html/rfc7507;;;;;;;;;;;;;;;;;;;;;;;;;
1248;"https://tools.ietf.org/html/rfc7568""";;;;;;;;;;;;;;;;;;;;;;;;;
1249;#¿NOMBRE?;;;;;;;;;;;;;;;;;;;;;;;;;
1250;	Explanation: TLS 1.0 and SSL 3.0 cipher suites may be used with SSLv3;;;;;;;;;;;;;;;;;;;;;;;;;
1251;;;;;;;;;;;;;;;;;;;;;;;;;;
1252;;;;;;;;;;;;;;;;;;;;;;;;;;
1253;  Medium Strength Ciphers (> 64-bit and < 112-bit key; or 3DES);;;;;;;;;;;;;;;;;;;;;;;;
1254;;;;;;;;;;;;;;;;;;;;;;;;;;
1255;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1256;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1257;    EDH-RSA-DES-CBC3-SHA                           DH            RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1258;    DES-CBC3-SHA                                   RSA           RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1259;;;;;;;;;;;;;;;;;;;;;;;;;;
1260;  High Strength Ciphers (>= 112-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1261;;;;;;;;;;;;;;;;;;;;;;;;;;
1262;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1263;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1264;    DHE-RSA-AES128-SHA                             DH            RSA      AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1265;    DHE-RSA-AES256-SHA                             DH            RSA      AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1266;    AES128-SHA                                     RSA           RSA      AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1267;    AES256-SHA                                     RSA           RSA      AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1268;    RC4-SHA                                        RSA           RSA      RC4(128)               SHA1;;;;;;;;;;;;;;;;;;;;;;;;;
1269;;;;;;;;;;;;;;;;;;;;;;;;;;
1270;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
1271;;;;;;;;;;;;;;;;;;;;;;;;;;
1272;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
1273;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
1274;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
1275;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
1276;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
